tourney_order_x,match_id_x,match_stats_url_suffix,match_time,match_duration,winner_aces,winner_double_faults,winner_first_serves_in,winner_first_serves_total,winner_first_serve_points_won,winner_first_serve_points_total,winner_second_serve_points_won,winner_second_serve_points_total,winner_break_points_saved,winner_break_points_serve_total,winner_service_points_won,winner_service_points_total,winner_first_serve_return_won,winner_first_serve_return_total,winner_second_serve_return_won,winner_second_serve_return_total,winner_break_points_converted,winner_break_points_return_total,winner_service_games_played,winner_return_games_played,winner_return_points_won,winner_return_points_total,winner_total_points_won,winner_total_points_total,loser_aces,loser_double_faults,loser_first_serves_in,loser_first_serves_total,loser_first_serve_points_won,loser_first_serve_points_total,loser_second_serve_points_won,loser_second_serve_points_total,loser_break_points_saved,loser_break_points_serve_total,loser_service_points_won,loser_service_points_total,loser_first_serve_return_won,loser_first_serve_return_total,loser_second_serve_return_won,loser_second_serve_return_total,loser_break_points_converted,loser_break_points_return_total,loser_service_games_played,loser_return_games_played,loser_return_points_won,loser_return_points_total,loser_total_points_won,loser_total_points_total,tourney_year_id_x,tourney_order_y,tourney_slug_x,tourney_url_suffix,tourney_round_name,round_order,match_order,winner_name,winner_player_id,winner_slug,loser_name,loser_player_id,loser_slug,winner_seed,loser_seed,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id_y,player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,player_id_loser,player_slug_loser,first_name_loser,last_name_loser,player_url_loser,flag_code_loser,residence_loser,birthplace_loser,birthdate_loser,birth_year_loser,birth_month_loser,birth_day_loser,turned_pro_loser,weight_lbs_loser,weight_kg_loser,height_ft_loser,height_inches_loser,height_cm_loser,handedness_loser,backhand_loser,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug_y,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id_y,week_year,week_month,week_day,age,age_loser
11,2019-506-sm37-bh09,/en/scores/2019/506/MS010/match-stats?isLive=False,01:59:40,119,0,2,52,68,34,52,7,16,2,7,41,68,18,49,27,44,6,14,13,13,45,93,86,161,5,2,49,93,31,49,17,44,8,14,48,93,18,52,9,16,5,7,13,13,27,68,75,161,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 16,4,4,Diego Schwartzman,sm37,diego-schwartzman,Aljaz Bedene,bh09,aljaz-bedene,4,,64 26 62,2,1,14,12,0,0,2019-506-sm37-bh09,sm37,diego-schwartzman,Diego,Schwartzman,http://www.atpworldtour.com/en/players/diego-schwartzman/sm37/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1992.08.16,1992.0,8.0,16.0,2010.0,141.0,64.0,"5'7""",67.0,170.0,Right-Handed,Two-Handed Backhand,bh09,aljaz-bedene,Aljaz,Bedene,http://www.atpworldtour.com/en/players/aljaz-bedene/bh09/overview,GBR,"London, Great Britain","Ljubljana, Slovenia",1989.07.18,1989.0,7.0,18.0,2008.0,159.0,72.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,26.48870636550308,29.568788501026695
11,2019-506-g983-ta29,/en/scores/2019/506/QS013/match-stats?isLive=False,01:15:07,75,1,2,31,44,24,31,9,13,1,1,33,44,14,38,19,32,4,11,8,9,33,70,66,114,2,8,38,70,24,38,13,32,7,11,37,70,7,31,4,13,0,1,9,8,11,44,48,114,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,1st Round Qualifying,7,6,Alessandro Giannessi,g983,alessandro-giannessi,Marco Trungelliti,ta29,marco-trungelliti,,6,64 61,2,0,12,5,0,0,2019-506-g983-ta29,g983,alessandro-giannessi,Alessandro,Giannessi,http://www.atpworldtour.com/en/players/alessandro-giannessi/g983/overview,ITA,"La Spezia, Italy","La Spezia, Italy",1990.05.30,1990.0,5.0,30.0,2008.0,180.0,82.0,"6'1""",73.0,185.0,Left-Handed,Two-Handed Backhand,ta29,marco-trungelliti,Marco,Trungelliti,http://www.atpworldtour.com/en/players/marco-trungelliti/ta29/overview,ARG,"Barcelona, Spain","Santiago del Estero, Argentina",1990.01.31,1990.0,1.0,31.0,2008.0,172.0,78.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,28.70362765229295,29.02943189596167
11,2019-506-bf23-mn13,/en/scores/2019/506/MS017/match-stats?isLive=False,01:07:36,67,0,1,30,53,17,30,13,23,3,6,30,53,3,28,7,19,0,0,9,9,10,47,40,100,1,3,28,47,25,28,12,19,0,0,37,47,13,30,10,23,3,6,9,9,23,53,60,100,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 32,5,9,Maximilian Marterer,mn13,maximilian-marterer,Facundo Bagnis,bf23,facundo-bagnis,,Q,64 62,2,0,12,6,0,0,2019-506-mn13-bf23,mn13,maximilian-marterer,Maximilian,Marterer,http://www.atpworldtour.com/en/players/maximilian-marterer/mn13/overview,GER,"Stein, Germany","Stein, Germany",1995.06.15,1995.0,6.0,15.0,2015.0,185.0,84.0,"6'3""",75.0,191.0,Left-Handed,Two-Handed Backhand,bf23,facundo-bagnis,Facundo,Bagnis,http://www.atpworldtour.com/en/players/facundo-bagnis/bf23/overview,ARG,"Buenos Aires, Argentina","Rosario, Argentina",1990.02.27,1990.0,2.0,27.0,2008.0,180.0,82.0,"6'0""",72.0,183.0,Left-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,23.66050650239562,28.955509924709105
11,2019-506-pc11-mu94,/en/scores/2019/506/MS007/match-stats?isLive=False,03:04:50,184,2,3,76,112,46,76,19,36,3,7,65,112,28,75,31,53,7,17,15,16,59,128,124,240,6,4,75,128,47,75,22,53,10,17,69,128,30,76,17,36,4,7,16,15,47,112,116,240,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Quarterfinals,3,4,Guido Pella,pc11,guido-pella,Jaume Munar,mu94,jaume-munar,,,67(3) 76(9) 61,2,1,19,14,1,1,2019-506-pc11-mu94,pc11,guido-pella,Guido,Pella,http://www.atpworldtour.com/en/players/guido-pella/pc11/overview,ARG,"Buenos Aires, Argentina","Bahia Blanca, Argentina",1990.05.17,1990.0,5.0,17.0,2007.0,183.0,83.0,"6'1""",73.0,185.0,Left-Handed,Two-Handed Backhand,mu94,jaume-munar,Jaume,Munar,http://www.atpworldtour.com/en/players/jaume-munar/mu94/overview,ESP,"Barcelona, Spain","Santanyi, Spain",1997.05.05,1997.0,5.0,5.0,2014.0,172.0,78.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,28.739219712525667,21.77138945927447
11,2019-506-md56-pc11,/en/scores/2019/506/MS014/match-stats?isLive=False,02:11:37,131,10,3,67,95,53,67,12,28,2,4,65,95,23,69,12,24,3,7,15,14,35,93,100,188,5,3,69,93,46,69,12,24,4,7,58,93,14,67,16,28,2,4,14,15,30,95,88,188,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 16,4,7,Guido Pella,pc11,guido-pella,Leonardo Mayer,md56,leonardo-mayer,,,64 16 76(5),2,1,14,16,1,0,2019-506-pc11-md56,pc11,guido-pella,Guido,Pella,http://www.atpworldtour.com/en/players/guido-pella/pc11/overview,ARG,"Buenos Aires, Argentina","Bahia Blanca, Argentina",1990.05.17,1990.0,5.0,17.0,2007.0,183.0,83.0,"6'1""",73.0,185.0,Left-Handed,Two-Handed Backhand,md56,leonardo-mayer,Leonardo,Mayer,http://www.atpworldtour.com/en/players/leonardo-mayer/md56/overview,ARG,"Buenos Aires, Argentina","Corrientes, Argentina",1987.05.15,1987.0,5.0,15.0,2003.0,176.0,80.0,"6'3""",75.0,191.0,Right-Handed,One-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,28.739219712525667,31.745379876796715
11,2019-506-a887-bh09,/en/scores/2019/506/MS021/match-stats?isLive=False,02:32:50,152,2,5,70,100,47,70,12,30,10,15,59,100,17,56,24,41,5,13,14,13,41,97,100,197,7,6,56,97,39,56,17,41,8,13,56,97,23,70,18,30,5,15,13,14,41,100,97,197,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 32,5,5,Aljaz Bedene,bh09,aljaz-bedene,Guido Andreozzi,a887,guido-andreozzi,,,16 76(5) 62,2,1,14,14,1,0,2019-506-bh09-a887,bh09,aljaz-bedene,Aljaz,Bedene,http://www.atpworldtour.com/en/players/aljaz-bedene/bh09/overview,GBR,"London, Great Britain","Ljubljana, Slovenia",1989.07.18,1989.0,7.0,18.0,2008.0,159.0,72.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,a887,guido-andreozzi,Guido,Andreozzi,http://www.atpworldtour.com/en/players/guido-andreozzi/a887/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1991.08.05,1991.0,8.0,5.0,2010.0,170.0,77.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,29.568788501026695,27.520876112251884
11,2019-506-su87-cf59,/en/scores/2019/506/MS012/match-stats?isLive=False,01:38:20,98,2,1,41,70,23,41,13,29,8,13,36,70,14,40,8,19,2,5,9,10,22,59,58,129,0,3,40,59,26,40,11,19,3,5,37,59,18,41,16,29,5,13,10,9,34,70,71,129,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 16,4,6,Roberto Carballes Baena,cf59,roberto-carballes-baena,Lorenzo Sonego,su87,lorenzo-sonego,,Q,75 61,2,0,13,6,0,0,2019-506-cf59-su87,cf59,roberto-carballes-baena,Roberto,Carballes Baena,http://www.atpworldtour.com/en/players/roberto-carballes-baena/cf59/overview,ESP,"Granada, Spain","Tenerife, Spain",1993.03.23,1993.0,3.0,23.0,2011.0,167.0,76.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,su87,lorenzo-sonego,Lorenzo,Sonego,http://www.atpworldtour.com/en/players/lorenzo-sonego/su87/overview,ITA,,"Torino, Italy",1995.05.11,1995.0,5.0,11.0,,161.0,73.0,,,,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,25.88911704312115,23.756331279945243
11,2019-506-n771-sc73,/en/scores/2019/506/QS004/match-stats?isLive=False,02:26:42,146,8,2,76,107,54,76,15,31,5,8,69,107,13,64,17,42,1,3,16,16,30,106,99,213,9,4,64,106,51,64,25,42,2,3,76,106,22,76,16,31,3,8,16,16,38,107,114,213,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,2nd Round Qualifying,6,1,Rogerio Dutra Silva,sc73,rogerio-dutra-silva,Cameron Norrie,n771,cameron-norrie,,1,67(6) 76(3) 62,2,1,19,15,1,1,2019-506-sc73-n771,sc73,rogerio-dutra-silva,Rogerio,Dutra Silva,http://www.atpworldtour.com/en/players/rogerio-dutra-silva/sc73/overview,BRA,"Santa Barbara d'Oeste, Brazil","Sao Paulo, Brazil",1984.02.05,1984.0,2.0,5.0,2003.0,161.0,73.0,"5'10""",70.0,178.0,Right-Handed,One-Handed Backhand,n771,cameron-norrie,Cameron,Norrie,http://www.atpworldtour.com/en/players/cameron-norrie/n771/overview,GBR,"Fort Worth, TX, USA","Johannesburg, South Africa",1995.08.23,1995.0,8.0,23.0,2017.0,176.0,80.0,"6'2""",74.0,188.0,Left-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,35.017111567419576,23.471594798083505
11,2019-506-gd64-ag37,/en/scores/2019/506/MS026/match-stats?isLive=False,02:19:36,139,0,5,67,101,42,67,15,34,7,12,57,101,31,75,19,35,6,18,15,15,50,110,107,211,1,4,75,110,44,75,16,35,12,18,60,110,25,67,19,34,5,12,15,15,44,101,104,211,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 32,5,8,Christian Garin,gd64,christian-garin,Felix Auger-Aliassime,ag37,felix-auger-aliassime,,W,36 75 63,2,1,16,14,0,0,2019-506-gd64-ag37,gd64,christian-garin,Christian,Garin,http://www.atpworldtour.com/en/players/christian-garin/gd64/overview,CHI,"Mallorca, Spain","Santiago, Chile",1996.05.30,1996.0,5.0,30.0,2013.0,187.0,85.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,ag37,felix-auger-aliassime,Felix,Auger-Aliassime,http://www.atpworldtour.com/en/players/felix-auger-aliassime/ag37/overview,CAN,"Montreal, Canada","Montreal, Canada",2000.08.08,2000.0,8.0,8.0,2016.0,185.0,84.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,22.702258726899384,18.510609171800137
11,2019-506-sc73-rh16,/en/scores/2019/506/QS009/match-stats?isLive=False,02:19:53,139,6,4,51,88,39,51,19,37,3,5,58,88,22,61,19,36,4,15,13,14,41,97,99,185,6,2,61,97,39,61,17,36,11,15,56,97,12,51,18,37,2,5,14,13,30,88,86,185,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,1st Round Qualifying,7,7,Rogerio Dutra Silva,sc73,rogerio-dutra-silva,Casper Ruud,rh16,casper-ruud,,7,62 36 64,2,1,15,12,0,0,2019-506-sc73-rh16,sc73,rogerio-dutra-silva,Rogerio,Dutra Silva,http://www.atpworldtour.com/en/players/rogerio-dutra-silva/sc73/overview,BRA,"Santa Barbara d'Oeste, Brazil","Sao Paulo, Brazil",1984.02.05,1984.0,2.0,5.0,2003.0,161.0,73.0,"5'10""",70.0,178.0,Right-Handed,One-Handed Backhand,rh16,casper-ruud,Casper,Ruud,http://www.atpworldtour.com/en/players/casper-ruud/rh16/overview,NOR,"Oslo, Norway","Oslo, Norway",1998.12.22,1998.0,12.0,22.0,2015.0,170.0,77.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,35.017111567419576,20.139630390143736
11,2019-506-c882-sh90,/en/scores/2019/506/MS009/match-stats?isLive=False,01:39:40,99,1,5,46,79,34,46,14,33,7,9,48,79,12,36,17,32,4,4,11,11,29,68,77,147,1,1,36,68,24,36,15,32,0,4,39,68,12,46,19,33,2,9,11,11,31,79,70,147,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 16,4,5,Pablo Cuevas,c882,pablo-cuevas,Joao Sousa,sh90,joao-sousa,,5,64 75,2,0,13,9,0,0,2019-506-c882-sh90,c882,pablo-cuevas,Pablo,Cuevas,http://www.atpworldtour.com/en/players/pablo-cuevas/c882/overview,URU,"Salto, Uruguay","Concordia, Argentina",1986.01.01,1986.0,1.0,1.0,2004.0,176.0,80.0,"5'11""",71.0,180.0,Right-Handed,One-Handed Backhand,sh90,joao-sousa,Joao,Sousa,http://www.atpworldtour.com/en/players/joao-sousa/sh90/overview,POR,"Barcelona, Spain","Guimaraes, Portugal",1989.03.30,1989.0,3.0,30.0,2008.0,163.0,74.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,33.111567419575636,29.869952087611225
11,2019-506-f401-j267,/en/scores/2019/506/MS023/match-stats?isLive=False,01:51:18,111,1,5,52,76,36,52,12,24,1,4,48,76,23,58,18,28,5,8,10,11,41,86,89,162,3,2,58,86,35,58,10,28,3,8,45,86,16,52,12,24,3,4,11,10,28,76,73,162,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,Round of 32,5,4,David Ferrer,f401,david-ferrer,Malek Jaziri,j267,malek-jaziri,W,8,76(13) 63,2,0,13,9,1,0,2019-506-f401-j267,f401,david-ferrer,David,Ferrer,http://www.atpworldtour.com/en/players/david-ferrer/f401/overview,ESP,"Valencia, Spain","Javea, Spain",1982.04.02,1982.0,4.0,2.0,2000.0,160.0,73.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,j267,malek-jaziri,Malek,Jaziri,http://www.atpworldtour.com/en/players/malek-jaziri/j267/overview,TUN,"Tunis, Tunisia","Bizerte, Tunisia",1984.01.20,1984.0,1.0,20.0,2003.0,180.0,82.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,36.86242299794661,35.06091718001369
11,2019-506-a853-b884,/en/scores/2019/506/QS015/match-stats?isLive=False,01:30:49,90,3,3,37,56,28,37,9,19,3,4,37,56,16,37,14,25,4,6,9,10,30,62,67,118,2,2,37,62,21,37,11,25,2,6,32,62,9,37,10,19,1,4,10,9,19,56,51,118,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,1st Round Qualifying,7,8,Marcelo Arevalo,a853,marcelo-arevalo,Carlos Berlocq,b884,carlos-berlocq,,8,64 63,2,0,12,7,0,0,2019-506-a853-b884,a853,marcelo-arevalo,Marcelo,Arevalo,http://www.atpworldtour.com/en/players/marcelo-arevalo/a853/overview,ESA,"Sonsonate, El Salvador","Sonsonate, El Salvador",1990.10.17,1990.0,10.0,17.0,2012.0,190.0,86.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,b884,carlos-berlocq,Carlos,Berlocq,http://www.atpworldtour.com/en/players/carlos-berlocq/b884/overview,ARG,"Buenos Aires, Argentina","Chascomus, Argentina",1983.02.03,1983.0,2.0,3.0,2001.0,178.0,81.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,28.320328542094455,36.02190280629706
11,2019-506-mj08-bf23,/en/scores/2019/506/QS010/match-stats?isLive=False,02:16:12,136,5,1,61,95,42,61,24,34,3,5,66,95,13,62,14,36,0,3,16,16,27,98,93,193,10,3,62,98,49,62,22,36,3,3,71,98,19,61,10,34,2,5,16,16,29,95,100,193,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,1st Round Qualifying,7,2,Facundo Bagnis,bf23,facundo-bagnis,Thiago Monteiro,mj08,thiago-monteiro,,2,67(8) 64 64,2,1,18,15,0,1,2019-506-bf23-mj08,bf23,facundo-bagnis,Facundo,Bagnis,http://www.atpworldtour.com/en/players/facundo-bagnis/bf23/overview,ARG,"Buenos Aires, Argentina","Rosario, Argentina",1990.02.27,1990.0,2.0,27.0,2008.0,180.0,82.0,"6'0""",72.0,183.0,Left-Handed,Two-Handed Backhand,mj08,thiago-monteiro,Thiago,Monteiro,http://www.atpworldtour.com/en/players/thiago-monteiro/mj08/overview,BRA,"Rio de Janeiro, Brazil","Fortaleza, Brazil",1994.05.31,1994.0,5.0,31.0,2011.0,172.0,78.0,"6'0""",72.0,183.0,Left-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,28.955509924709105,24.700889801505816
11,2019-506-su87-g983,/en/scores/2019/506/QS006/match-stats?isLive=False,01:29:03,89,4,0,31,47,21,31,7,16,6,8,28,47,17,38,13,23,3,6,8,8,30,61,58,108,0,5,38,61,21,38,10,23,3,6,31,61,10,31,9,16,2,8,8,8,19,47,50,108,2019-506,12,buenos-aires,/en/scores/archive/buenos-aires/506/2019/results,2nd Round Qualifying,6,2,Lorenzo Sonego,su87,lorenzo-sonego,Alessandro Giannessi,g983,alessandro-giannessi,3,,64 33 (RET),1,0,6,4,0,0,2019-506-su87-g983,su87,lorenzo-sonego,Lorenzo,Sonego,http://www.atpworldtour.com/en/players/lorenzo-sonego/su87/overview,ITA,,"Torino, Italy",1995.05.11,1995.0,5.0,11.0,,161.0,73.0,,,,Right-Handed,Two-Handed Backhand,g983,alessandro-giannessi,Alessandro,Giannessi,http://www.atpworldtour.com/en/players/alessandro-giannessi/g983/overview,ITA,"La Spezia, Italy","La Spezia, Italy",1990.05.30,1990.0,5.0,30.0,2008.0,180.0,82.0,"6'1""",73.0,185.0,Left-Handed,Two-Handed Backhand,2019,12,Argentina Open,506.0,buenos-aires,"b'Buenos Aires, Argentina'",2019.02.11,2,11,28,28,Outdoor,Clay,"b'$673,135'",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,marco-cecchinato,cf01,Maximo Gonzalez,/en/players/maximo-gonzalez/g585/overview,maximo-gonzalez,g585,Horacio Zeballos,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,z184,2019-506,2019.0,2.0,11.0,23.756331279945243,28.70362765229295
